source_file,project_name,page,section_hint,category_rank_on_page,primary_category,keyword_score,matched_keywords,text_excerpt
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,34,1.6 현장접합,3,공사개요/총칙,2,설계도서; 담당원,설계도서에 지시된 이외의 용접방법을 채택하는 경
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,35,1.6 현장접합,1,자재관리,3,재료; 견본; KS,"비철금속 기타 상기 이외의 재료를 사용할 때에는, 한국공업규격(KS)에 있는 것은 그 규격에 적합한 것으로"
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,35,1.6 현장접합,2,관리/행정/공정,2,제출; 승인,"재질은 강재로 하고, 형상 기타에 대하여는 도면 또는 공사시방에 따르되 견본품을 제출하여"
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,35,1.6 현장접합,3,철골공사,2,강재; 녹막이,"재질은 강재로 하고, 형상 기타에 대하여는 도면 또는 공사시방에 따르되 견본품을 제출하여"
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,36,1.6 현장접합,1,철골공사,3,철골; 강재; 용접,철골에 고정할 때에는 용접 또는 볼트 등을 써서 튼튼히 한
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,36,1.6 현장접합,2,철근콘크리트,1,이음,"가) 각부의 구부리기 모양 치수 및 각도는 원척도 또는 형판에 따라 정확히 견고하게 만들며, 홈대와"
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,36,1.6 현장접합,3,지붕/홈통/방수,1,홈통,"다리의 접합은 장부로 조립하거나 용접하고, 홈통면과 닿는 부분은 평탄히 한"
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,37,1.6 현장접합,1,지붕/홈통/방수,5,지붕; 홈통; 방수; 아스팔트; 드레인,끝 홈통에 고정은 밑양판에 방수층과 잘 물려 겹치고 수밀하게 시공한
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,37,1.6 현장접합,2,철근콘크리트,4,철근; 콘크리트; 거푸집; 이음,콘크리트에 묻을 때의 철물을 될 수 있는 대로 그 부근의 철근에
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,37,1.6 현장접합,3,자재관리,2,재료; KS,루프드래인 KSF 4522(루프드레인)에 적합한 재료를 사용하야 하며 도면 또는 공사시방에서 별도로 저한
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,38,금 속 공 사,1,마감/미장/도장/수장/단열,4,단열; 마감; 페인트; 단열재,자국이 남지 않도록 마감이나 페인트의 초벌피막을 보수하여야 한
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,38,금 속 공 사,2,금속/창호/유리,3,금속; 앵커; 철물,"이 시방은 철, 비철금속 및 이들의 2차적 재품을 주재료로 하여 제조된 기성 철물이나 도면 또는 공사시방에"
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,38,금 속 공 사,3,공사개요/총칙,2,적용범위; 담당원,"다만, 마무리에 지장이 될 때에는 담당원의 승인을 받아 방부처리를 생략할 수 있"
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,39,7. 1. 5 녹막이 처리,1,자재관리,4,자재; 재료; 반입; 견본,"나. 비철금속 제품으로 이에 접하는 다른 재료에 의하여, 부식을 받을 우려가 있을 때에는 도면"
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,39,7. 1. 5 녹막이 처리,2,철골공사,4,철골; 앵커볼트; 용접; 녹막이,가. 강철재 금속제품의 녹막이 처리는 도면 또는 공사시방에서 정하는 것과 도금처리를 하는
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,39,7. 1. 5 녹막이 처리,3,금속/창호/유리,3,금속; 앵커; 철물,가. 강철재 금속제품의 녹막이 처리는 도면 또는 공사시방에서 정하는 것과 도금처리를 하는
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,40,7. 2. 5 커텐 박스,1,마감/미장/도장/수장/단열,6,미장; 도장; 마감; 페인트; 석고보드; 모르타르,나. 마감재료는 강판 KSD 3512로서 두께는 1.2㎜ 철판에 조합페인트 2회 도장으로 마감한
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,40,7. 2. 5 커텐 박스,2,금속/창호/유리,4,금속; 알루미늄; 문틀; 철물,또는 기타 철물을 동제품과 같은 금속을 사용해야 한
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,40,7. 2. 5 커텐 박스,3,자재관리,3,재료; 견본; KS,나. 마감재료는 강판 KSD 3512로서 두께는 1.2㎜ 철판에 조합페인트 2회 도장으로 마감한
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,41,7. 2. 5 커텐 박스,1,자재관리,3,재료; 견본; KS,제작되어야 하며 담당원이 지정하는 위치에 견본 시공하여 담당원의 승인을 득한 후 제작해야 한
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,41,7. 2. 5 커텐 박스,2,공사개요/총칙,2,적용범위; 담당원,"접합부, 기타 담당원이 지시하는 부위의 단면 상세도를 작성하여 감독원의 승인을 득하여 한"
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,41,7. 2. 5 커텐 박스,3,관리/행정/공정,2,제출; 승인,"접합부, 기타 담당원이 지시하는 부위의 단면 상세도를 작성하여 감독원의 승인을 득하여 한"
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,42,미 장 공 사,1,자재관리,4,재료; 보관; 견본; KS,받는 재료는 지면보다 높게 만든 마루바닥이 있는 창고 등에 건조상태로 보관하고 겹쳐 쌓기는 13포대 이하로
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,42,미 장 공 사,2,철근콘크리트,4,콘크리트; 거푸집; 양생; 슬래브,"나. 개구부의 모서리나 라스 목모 시멘트판, 석고라스 보드 및 고압중기양생 경량콘크리트 판넬 접합부 등"
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,42,미 장 공 사,3,마감/미장/도장/수장/단열,4,미장; 마감; 모르타르; 바탕,"가. 콘크리트, 콘크리트블록등의 바탕에 변형 또는 파손등이 심한 곳은 손질바름으로 마감두께가 균등하게"
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,43,8. 3. 2 재,1,자재관리,3,재료; 배합; KS,"3) 포틀랜드시멘트에 골재 혼화재료, 안료등을 공장에서 배합한 것을 사용할 때에는 도면 또는 공사시방에"
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,43,8. 3. 2 재,2,공사개요/총칙,2,적용범위; 담당원,상기 이외의 입도의 모래를 사용하는 경우에는 담당원의 지시에 따른
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,43,8. 3. 2 재,3,철근콘크리트,2,철근; 콘크리트,나. 콘크리트의 조아낼 필요가 있는 곳은 조아내기를 완료했을 것
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,44,8. 3. 2 재,1,자재관리,5,자재; 재료; 견본; 배합; KS,위의 1～5항 중에서 수종을 선택하여 공정에서 배합된 혼화재료를 사용할때에는 도면 또는 공사시방에
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,44,8. 3. 2 재,2,마감/미장/도장/수장/단열,3,미장; 모르타르; 바탕,2. 모르타르 정벌바름에 사용하는 소석회의 혼합은 감독원의 승인을 받아 가감할 수 있는
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,44,8. 3. 2 재,3,관리/행정/공정,2,제출; 승인,색모래의 종류와 입경은 도면 또는 공사시방에 따르고 견본품을 제출하여 담당원의 승인을 받는
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,45,8. 3. 2 재,1,자재관리,2,재료; 배합,혼화재료로서 분말모양의 것은 섞을때에 그대로 혼입하고
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,45,8. 3. 2 재,2,철근콘크리트,2,콘크리트; 거푸집,합성형 거푸집을 사용한 콘크리트 바탕등으로 너무나 평활한 것 또는 경량콘크리트 블록 등으로
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,45,8. 3. 2 재,3,마감/미장/도장/수장/단열,2,모르타르; 바탕,"콘크리트, 속빈시멘트 블록등의 바탕으로 덧붙임손질을 요하는 것은 〈표12.3.3〉의 바탕바름 에 나타내는"
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,46,8. 3. 2 재,1,자재관리,3,재료; 견본; 배합,"전항의 재료 또는 배합재료를 섞어 바탕처리를 한 콘크리트 면에 두께 6～8㎜로 바르고, 미리 제출된"
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,46,8. 3. 2 재,2,마감/미장/도장/수장/단열,3,도료; 모르타르; 바탕,"콘크리트 바닥면에 모르타르를 바를 때에는 바탕표면의 레이턴스, 오물 부착물 등을 제거하고 잘 청소한"
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,46,8. 3. 2 재,3,관리/행정/공정,2,제출; 승인,색 모르타르는 견본품과 그 내역을 미리 감독원에 제출하여 승인을 받는
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,47,8. 4. 5 공 법,1,마감/미장/도장/수장/단열,4,마감; 페인트; 모르타르; 바탕,"나. 콘크리트, 시멘트모르타르 바탕의 찌꺼기, 기름, 그리스, 페인트 등은 깨끗하게 청소한"
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,47,8. 4. 5 공 법,2,자재관리,2,재료; 배합,된 표면 마무리 재료를 사용할 때에는 콘크리트가 굳기전에 균등히 살포하고 콘크리트의 수분을 흡수하는
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,47,8. 4. 5 공 법,3,철근콘크리트,2,콘크리트; 양생,1) 새로 타설한 콘크리트 바닥은 최소 21일 이상 양생하여 완전하게 건조시킨
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,48,창 호 공 사,1,마감/미장/도장/수장/단열,3,마감; 모르타르; 바탕,이 경우에 콘크리트 바탕과 모르타르의 접착력을 증진시키기 위하여 바탕을 깨끗히 청소하고
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,48,창 호 공 사,2,자재관리,2,견본; 배합,창호 부속철물의 사용개소 및 종류는 설계도에 의하고 사전 견본품을 제시하여 담당원의 승인을 얻어야
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,48,창 호 공 사,3,철근콘크리트,2,콘크리트; 양생,1) 콘크리트를 타설한 후 블리딩이 멈추고 초기응결이 시작될 때 바닥강화재를 손이나 뿜기 기계를
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,49,9. 2 철재창호,1,금속/창호/유리,5,창호; 유리; 알루미늄; 강화유리; 철물,가. 알루미늄 창호재는 K.S.F 4506(알루미늄 창호)의 알루미늄 창호재를 사용해야 한
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,49,9. 2 철재창호,2,자재관리,4,재료; 반입; 견본; KS,마. 부속철물은 사전에 견본품을 제시하여 담당원의 승인을 얻어야 한
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,49,9. 2 철재창호,3,마감/미장/도장/수장/단열,3,마감; 도료; 모르타르,"라. 콘크리트, 시멘트 모르타르에 접하는 부분은 내알칼리성의 도료를 2회이상 칠한"
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,50,9. 2 철재창호,1,금속/창호/유리,5,금속; 창호; 스테인리스; 앵커; 철물,"2) 앵커철물을 고정한 모르타르가 경화된 후에 가설받아, 고임, 버팀대등을 빼내고 시멘트 1: 모래 3의"
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,50,9. 2 철재창호,2,관리/행정/공정,4,협의; 제출; 검사; 입회,"감독원, 전기시공업체, 셔터제작 및 설치 업체간 충분한 협의를 거쳐 전기시공업체의 책임 하에 누락"
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,50,9. 2 철재창호,3,마감/미장/도장/수장/단열,4,도장; 마감; 페인트; 모르타르,"강판으로 방화벽을 설치하고, 방청 페인트 1회, 조합 페인트 1회로 도장한"
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,51,9. 2 철재창호,1,자재관리,2,재료; KS,KS D 6701 (알루미늄 및 알루미늄 합급의
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,51,9. 2 철재창호,2,금속/창호/유리,2,금속; 알루미늄,KS D 6701 (알루미늄 및 알루미늄 합급의
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,51,9. 2 철재창호,3,관리/행정/공정,1,검사,KS D 6701 (알루미늄 및 알루미늄 합급의
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,52,9. 2 철재창호,1,금속/창호/유리,3,유리; 알루미늄; 복층유리,복층유리는 KS L 2003(복충유리)에 적합한 것 중 중간공기층(中間空氣層)의 두께 6㎜ 이상의 것을
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,52,9. 2 철재창호,2,철골공사,2,고력볼트; 용접,3) 고 력 볼 트 : KS B 1010 (마찰접합용 고장력 육각볼트 ・ 육각너트 ・ 평샤워의 세트)
normal.pdf,중앙대학교 다빈치캠퍼스 905관 장애인용 승강기 설치공사,52,9. 2 철재창호,3,자재관리,1,KS,3) 고 력 볼 트 : KS B 1010 (마찰접합용 고장력 육각볼트 ・ 육각너트 ・ 평샤워의 세트)
